"Id","UserId","Avatar","Author","Content","Url","ReactionsCount","Depth","SubCommentsCount","CommentAt"
"Y29tbWVudDoxMzQxOTU1MjA1ODg3MDgxXzEzNDI0NjEwMTI1MDMxNjc=","100000035422527","https://scontent.fnap3-1.fna.fbcdn.net/v/t39.30808-1/271183554_5002619189749212_4245343094224875203_n.jpg?stp=cp0_dst-jpg_s64x64_tt6&_nc_cat=100&ccb=1-7&_nc_sid=e99d92&_nc_ohc=LiGaOgkFnIoQ7kNvgHbb62R&_nc_zt=24&_nc_ht=scontent.fnap3-1.fna&_nc_gid=A6-BqJdvHA2tCRp4d7JNB3L&oh=00_AYBnF4d2Up3bsY4qKKz9hDA4EGyHlkaYIK1ORMNWi6cSrw&oe=67A02713","Kathy Marchand","Wow! Cool!","https://www.facebook.com/photo/?fbid=1341955205887081&set=a.146203905462223&comment_id=1342461012503167","1","0","1","04/18/2017 04:06:22 PM"
"Y29tbWVudDoxMzQxOTU1MjA1ODg3MDgxXzEzNDE5NjAzMjU4ODY1Njk=","100014088842901","https://scontent.fnap3-1.fna.fbcdn.net/v/t39.30808-1/457602069_1898688990610711_8582348730332240487_n.jpg?stp=c120.0.720.720a_cp0_dst-jpg_s64x64_tt6&_nc_cat=106&ccb=1-7&_nc_sid=e99d92&_nc_ohc=hdXsLaz8lx0Q7kNvgGRtBYz&_nc_zt=24&_nc_ht=scontent.fnap3-1.fna&_nc_gid=A6-BqJdvHA2tCRp4d7JNB3L&oh=00_AYBxjchsJ0jP6yKvbqW8J4kXJ1PCbrnVfMt4R2mLl0BIVQ&oe=67A0051A","Dave Christie","Are those hands down below?  April fools?","https://www.facebook.com/photo/?fbid=1341955205887081&set=a.146203905462223&comment_id=1341960325886569","0","0","8","04/18/2017 03:20:38 AM"
"Y29tbWVudDoxMzQxOTU1MjA1ODg3MDgxXzEzNDM5ODE3NjIzNTEwOTI=","1427845573","https://scontent.fnap3-1.fna.fbcdn.net/v/t39.30808-1/468506917_10238061519143511_2091835233548393043_n.jpg?stp=c51.0.618.619a_cp0_dst-jpg_s64x64_tt6&_nc_cat=106&ccb=1-7&_nc_sid=e99d92&_nc_ohc=qXADhTV3FS4Q7kNvgF-xBUb&_nc_zt=24&_nc_ht=scontent.fnap3-1.fna&_nc_gid=A6-BqJdvHA2tCRp4d7JNB3L&oh=00_AYA17LhbaRVoeXovAJalC8WPDX_ZqpG6mWrbmc8fu6X4Sg&oe=67A01473","Christian Cooper","Total bullshit","https://www.facebook.com/photo/?fbid=1341955205887081&set=a.146203905462223&comment_id=1343981762351092","0","0","3","04/20/2017 12:53:08 AM"
"Y29tbWVudDoxMzQxOTU1MjA1ODg3MDgxXzEzNDIwMDAwNzkyMTU5Mjc=","1384133552","https://scontent.fnap3-1.fna.fbcdn.net/v/t39.30808-1/462530508_10234418067618043_7288921338740561075_n.jpg?stp=cp0_dst-jpg_p64x64_tt6&_nc_cat=106&ccb=1-7&_nc_sid=e99d92&_nc_ohc=DjkJq3TJ1WoQ7kNvgFyrNRS&_nc_zt=24&_nc_ht=scontent.fnap3-1.fna&_nc_gid=A6-BqJdvHA2tCRp4d7JNB3L&oh=00_AYDXnwNgSYkGbcNmrCLHV21xQrv9-AUmCJ1qwwjmRk7dug&oe=67A02C73","Tommy Lee","Think it's faked","https://www.facebook.com/photo/?fbid=1341955205887081&set=a.146203905462223&comment_id=1342000079215927","5","0","1","04/18/2017 04:23:05 AM"
"Y29tbWVudDoxMzQxOTU1MjA1ODg3MDgxXzEzNDE5NzI1NTkyMTg2Nzk=","554157164","https://scontent.fnap3-1.fna.fbcdn.net/v/t39.30808-1/475314599_10162407884467165_2505757389406202523_n.jpg?stp=cp0_dst-jpg_s64x64_tt6&_nc_cat=100&ccb=1-7&_nc_sid=1d2534&_nc_ohc=_jUEXDgguvgQ7kNvgEYJca9&_nc_zt=24&_nc_ht=scontent.fnap3-1.fna&_nc_gid=A6-BqJdvHA2tCRp4d7JNB3L&oh=00_AYAlY1iaoiGEa3GkM7IZn_ozHBP-yiYFthE5j-2XDxKX4Q&oe=67A016D0","Sean Kerr","Photoshop","https://www.facebook.com/photo/?fbid=1341955205887081&set=a.146203905462223&comment_id=1341972559218679","2","0","1","04/18/2017 03:43:39 AM"
"Y29tbWVudDoxMzQxOTU1MjA1ODg3MDgxXzEzNDI5NzQ2MjU3ODUxMzk=","1676779953","https://scontent.fnap3-1.fna.fbcdn.net/v/t39.30808-1/465070803_10222265162612768_3853337889405293939_n.jpg?stp=c0.0.564.564a_cp0_dst-jpg_s64x64_tt6&_nc_cat=100&ccb=1-7&_nc_sid=e99d92&_nc_ohc=ced2Gkek6qgQ7kNvgHmpbpr&_nc_zt=24&_nc_ht=scontent.fnap3-1.fna&_nc_gid=A6-BqJdvHA2tCRp4d7JNB3L&oh=00_AYCmNTBZ8BUvE8pR2Spnb4n8Qmzxx_bPJW-tF6pPdsAU7w&oe=67A038FD","Abrahn Ceballos","You were'nt supposed to release them!!!!","https://www.facebook.com/photo/?fbid=1341955205887081&set=a.146203905462223&comment_id=1342974625785139","0","0","1","04/19/2017 03:50:55 AM"
"Y29tbWVudDoxMzQxOTU1MjA1ODg3MDgxXzEzNDIyMDgxODkxOTUxMTY=","591838210","https://scontent.fnap3-1.fna.fbcdn.net/v/t39.30808-1/466071204_10161775100403211_833940259236275815_n.jpg?stp=cp0_dst-jpg_s64x64_tt6&_nc_cat=102&ccb=1-7&_nc_sid=e99d92&_nc_ohc=xntA2gOOwooQ7kNvgFZm9-B&_nc_zt=24&_nc_ht=scontent.fnap3-1.fna&_nc_gid=AA8h-ihE7arb2Q6c2o2jVqO&oh=00_AYCfdxGtxqakig6KUPdq0oFZtBjjuq3xeSqVwYVNgRl0eg&oe=67A025AB","Zoë Phillips","Sarah did you see this or is it fake?!","https://www.facebook.com/photo/?fbid=1341955205887081&set=a.146203905462223&comment_id=1342208189195116","1","0","1","04/18/2017 10:49:29 AM"
"Y29tbWVudDoxMzQxOTU1MjA1ODg3MDgxXzEzNDQ2MjczOTU2MTk4NjI=","100009534572697","https://scontent.fnap3-1.fna.fbcdn.net/v/t39.30808-1/381265542_3503526326641819_6157181759670352476_n.jpg?stp=cp0_dst-jpg_s64x64_tt6&_nc_cat=100&ccb=1-7&_nc_sid=e99d92&_nc_ohc=rGEHWFZXQrYQ7kNvgGQfYc2&_nc_zt=24&_nc_ht=scontent.fnap3-1.fna&_nc_gid=AA8h-ihE7arb2Q6c2o2jVqO&oh=00_AYCq7A2pV1g5X6773UZ1PmTYGk6SdDiycMEuJNhxk3wI2A&oe=67A011A7","Dennis Anderson","uh","https://www.facebook.com/photo/?fbid=1341955205887081&set=a.146203905462223&comment_id=1344627395619862","0","0","1","04/20/2017 02:48:54 PM"
"Y29tbWVudDoxMzQxOTU1MjA1ODg3MDgxXzEzNDIxMjY0NTI1MzY2MjM=","100002552135456","https://scontent.fnap3-2.fna.fbcdn.net/v/t39.30808-1/470138956_8924265891001727_6981243657554032090_n.jpg?stp=cp0_dst-jpg_p64x64_tt6&_nc_cat=108&ccb=1-7&_nc_sid=e99d92&_nc_ohc=ZOLqf04_HlIQ7kNvgHJdzbT&_nc_zt=24&_nc_ht=scontent.fnap3-2.fna&_nc_gid=AA8h-ihE7arb2Q6c2o2jVqO&oh=00_AYCpo_FiSpv1CGrOY5foOZGrLilAzixMRL8OqSNpUIG0Cw&oe=67A03609","Michael DeLuca","This is Easter Island. lol

https://scontent.fnap3-2.fna.fbcdn.net/v/t39.30808-6/464777508_8651984951563157_8429235456463648307_n.jpg?stp=dst-jpg_s526x395_tt6&_nc_cat=110&ccb=1-7&_nc_sid=bd9a62&_nc_ohc=uJ0g-eRViS4Q7kNvgGytV-X&_nc_zt=23&_nc_ht=scontent.fnap3-2.fna&_nc_gid=AA8h-ihE7arb2Q6c2o2jVqO&oh=00_AYBKidZsf8QtIPALZBX7APQJqhcbFvA4OhL-qWBG5uwRLg&oe=67A03B7D","https://www.facebook.com/photo/?fbid=1341955205887081&set=a.146203905462223&comment_id=1342126452536623","7","0","1","04/18/2017 08:03:24 AM"
"Y29tbWVudDoxMzQxOTU1MjA1ODg3MDgxXzEzNDI1MjI5ODkxNjM2MzY=","100000349464719","https://scontent.fnap3-2.fna.fbcdn.net/v/t1.6435-1/188741811_4122621017759506_7827413775892492236_n.jpg?stp=cp0_dst-jpg_s64x64_tt6&_nc_cat=110&ccb=1-7&_nc_sid=e99d92&_nc_ohc=a17m6u5KX38Q7kNvgGRA9pt&_nc_zt=24&_nc_ht=scontent.fnap3-2.fna&_nc_gid=AA8h-ihE7arb2Q6c2o2jVqO&oh=00_AYD6zI7z5RX21WGTLAFs8uyxJ7pipxCEQBrDmTGg0-dLaQ&oe=67C1B32A","Gary Ryan","Jamie Ryan","https://www.facebook.com/photo/?fbid=1341955205887081&set=a.146203905462223&comment_id=1342522989163636","1","0","0","04/18/2017 05:33:58 PM"
"Y29tbWVudDoxMzQxOTU1MjA1ODg3MDgxXzEzNDI0OTQ5MDI0OTk3Nzg=","526557256","https://scontent.fnap3-1.fna.fbcdn.net/v/t39.30808-1/449979565_10159336696512257_5612436728099941031_n.jpg?stp=cp0_dst-jpg_s64x64_tt6&_nc_cat=106&ccb=1-7&_nc_sid=e99d92&_nc_ohc=EztEt1fQHe0Q7kNvgGs4XIn&_nc_zt=24&_nc_ht=scontent.fnap3-1.fna&_nc_gid=AA8h-ihE7arb2Q6c2o2jVqO&oh=00_AYDp5evqkyVwHCql50Z7ygST2oRFPrdaWoVcDlzoYAcjWw&oe=67A03BDC","Lindsay Cannady","Hailee Spear","https://www.facebook.com/photo/?fbid=1341955205887081&set=a.146203905462223&comment_id=1342494902499778","2","0","0","04/18/2017 04:51:30 PM"
"Y29tbWVudDoxMzQxOTU1MjA1ODg3MDgxXzEzNDM5MjYxMzIzNTY2NTU=","100000083648568","https://scontent.fnap3-2.fna.fbcdn.net/v/t39.30808-1/471673838_9409259495753412_4260983085048454324_n.jpg?stp=cp0_dst-jpg_s64x64_tt6&_nc_cat=109&ccb=1-7&_nc_sid=e99d92&_nc_ohc=E5a5lI0RmEAQ7kNvgHOsWHG&_nc_zt=24&_nc_ht=scontent.fnap3-2.fna&_nc_gid=AA8h-ihE7arb2Q6c2o2jVqO&oh=00_AYDBv_SqqxhvzgtJZcV7nl6-xc3_6nYtAw1zHTuEUNgfsg&oe=67A039D4","Shekera Perkins","Kayrizma Yvonne","https://www.facebook.com/photo/?fbid=1341955205887081&set=a.146203905462223&comment_id=1343926132356655","1","0","0","04/19/2017 11:15:17 PM"
"Y29tbWVudDoxMzQxOTU1MjA1ODg3MDgxXzM5MzE1NTU0MDM1OTM3MDI=","1741677268","https://scontent.fnap3-1.fna.fbcdn.net/v/t1.6435-1/141039898_10208251839890621_2270287635831164538_n.jpg?stp=cp0_dst-jpg_s64x64_tt6&_nc_cat=106&ccb=1-7&_nc_sid=e99d92&_nc_ohc=ZSk8eUER3xAQ7kNvgF9S111&_nc_zt=24&_nc_ht=scontent.fnap3-1.fna&_nc_gid=AA8h-ihE7arb2Q6c2o2jVqO&oh=00_AYCR0ymmxkTZGRuCBw-i5HFUt563um93bO-Uw_8kyoDsBA&oe=67C1BF41","David Brannigan","This photo screams 1970's, so why is this only coming to light now??","https://www.facebook.com/photo/?fbid=1341955205887081&set=a.146203905462223&comment_id=3931555403593702","3","0","0","03/09/2021 06:10:12 AM"
"Y29tbWVudDoxMzQxOTU1MjA1ODg3MDgxXzM2MzEyMTAxMjYxNzIzNQ==","1168329431","https://scontent.fnap3-1.fna.fbcdn.net/v/t39.30808-1/439076318_10228457271434671_2021043657547411577_n.jpg?stp=cp0_dst-jpg_s64x64_tt6&_nc_cat=106&ccb=1-7&_nc_sid=e99d92&_nc_ohc=mVA3adjPKe0Q7kNvgGjaIEW&_nc_zt=24&_nc_ht=scontent.fnap3-1.fna&_nc_gid=AA8h-ihE7arb2Q6c2o2jVqO&oh=00_AYDoSCbwsMDyYocNKCxeOeor30xnWsqnQyPzti54e6p3Gw&oe=67A01088","Chris Godwin","I have always loved the mystery and grander of these statues.","https://www.facebook.com/photo/?fbid=1341955205887081&set=a.146203905462223&comment_id=363121012617235","0","0","0","07/06/2022 06:34:41 AM"
"Y29tbWVudDoxMzQxOTU1MjA1ODg3MDgxXzMwMzcwMDE0MzMwNDkxMDg=","100012380764942","https://scontent.fnap3-1.fna.fbcdn.net/v/t1.30497-1/453178253_471506465671661_2781666950760530985_n.png?stp=cp0_dst-png_s64x64&_nc_cat=1&ccb=1-7&_nc_sid=136b72&_nc_ohc=z9R636rB8hAQ7kNvgGQHmTv&_nc_zt=24&_nc_ht=scontent.fnap3-1.fna&_nc_gid=AA8h-ihE7arb2Q6c2o2jVqO&oh=00_AYAoDF8DXb42zac9uOf8hwcVcnNZYdOGGs0BVA0RIJvSNg&oe=67C1B1FA","Donna Denis","well how cool is that?","https://www.facebook.com/photo/?fbid=1341955205887081&set=a.146203905462223&comment_id=3037001433049108","1","0","0","05/12/2020 02:04:18 AM"
"Y29tbWVudDoxMzQxOTU1MjA1ODg3MDgxXzQwMjU2Mzc3NDQxODU0Njc=","100041810880766","https://scontent.fnap3-1.fna.fbcdn.net/v/t1.30497-1/453178253_471506465671661_2781666950760530985_n.png?stp=cp0_dst-png_s64x64&_nc_cat=1&ccb=1-7&_nc_sid=136b72&_nc_ohc=z9R636rB8hAQ7kNvgGQHmTv&_nc_zt=24&_nc_ht=scontent.fnap3-1.fna&_nc_gid=AA8h-ihE7arb2Q6c2o2jVqO&oh=00_AYAoDF8DXb42zac9uOf8hwcVcnNZYdOGGs0BVA0RIJvSNg&oe=67C1B1FA","Isaac Johnson","if, you people dont belive this then where else are the bodies of the dead people on easter island?","https://www.facebook.com/photo/?fbid=1341955205887081&set=a.146203905462223&comment_id=4025637744185467","0","0","0","04/10/2021 06:30:03 AM"
"Y29tbWVudDoxMzQxOTU1MjA1ODg3MDgxXzQxMTAxNDI2NTkwNjgzMDg=","720814457","https://scontent.fnap3-1.fna.fbcdn.net/v/t39.30808-1/336251905_763451745219321_4331076196683998381_n.jpg?stp=cp0_dst-jpg_s64x64_tt6&_nc_cat=105&ccb=1-7&_nc_sid=e99d92&_nc_ohc=LiQnwpcha_UQ7kNvgFOOEey&_nc_zt=24&_nc_ht=scontent.fnap3-1.fna&_nc_gid=As4837hTjJpUebQPmiV3inI&oh=00_AYDrrCRcnfgAhZUDITZn7tvANYHzcXyoFQaNamn2ZV7gRQ&oe=67A0388A","Abu Sufian Bin Maroni","i wonder is that it? What if you dig some more can you imagine, if it have more hahahahhaa. Damn.","https://www.facebook.com/photo/?fbid=1341955205887081&set=a.146203905462223&comment_id=4110142659068308","0","0","0","05/09/2021 03:14:21 PM"
"Y29tbWVudDoxMzQxOTU1MjA1ODg3MDgxXzQxMDY3MTc0Njk0MTA4Mjc=","726910218","https://scontent.fnap3-1.fna.fbcdn.net/v/t39.30808-1/469280762_10161891846645219_163621038338960248_n.jpg?stp=cp0_dst-jpg_s64x64_tt6&_nc_cat=104&ccb=1-7&_nc_sid=e99d92&_nc_ohc=_dycLfDTidQQ7kNvgF8KYxo&_nc_zt=24&_nc_ht=scontent.fnap3-1.fna&_nc_gid=As4837hTjJpUebQPmiV3inI&oh=00_AYADfCiZSrKI64J1j3Vl6pTUtPFCiJhuBP4E3M3GRoosAQ&oe=67A00AB4","Michelle Korte d'Artibale","Toni d'Artibale","https://www.facebook.com/photo/?fbid=1341955205887081&set=a.146203905462223&comment_id=4106717469410827","0","0","0","05/08/2021 01:52:45 PM"
"Y29tbWVudDoxMzQxOTU1MjA1ODg3MDgxXzMwMzkxOTYxMzk0OTYzMDQ=","1051401157","https://scontent.fnap3-2.fna.fbcdn.net/v/t39.30808-1/356421533_10225575824796408_1888377678516951783_n.jpg?stp=cp0_dst-jpg_s64x64_tt6&_nc_cat=109&ccb=1-7&_nc_sid=e99d92&_nc_ohc=r-mgEfyZu4wQ7kNvgF-RP2q&_nc_zt=24&_nc_ht=scontent.fnap3-2.fna&_nc_gid=As4837hTjJpUebQPmiV3inI&oh=00_AYB-uUreFAOBgj8IQhBmvkK4EIG4hpnlzZiPeYctz98pWQ&oe=67A033C6","Shane Smith","Ieva Kausina","https://www.facebook.com/photo/?fbid=1341955205887081&set=a.146203905462223&comment_id=3039196139496304","1","0","0","05/12/2020 11:13:13 PM"
"Y29tbWVudDoxMzQxOTU1MjA1ODg3MDgxXzMwMzkwMjA0MDI4NDcyMTE=","100000951520664","https://scontent.fnap3-2.fna.fbcdn.net/v/t39.30808-1/465732256_27484687121146302_4395338197616907221_n.jpg?stp=cp0_dst-jpg_s64x64_tt6&_nc_cat=111&ccb=1-7&_nc_sid=e99d92&_nc_ohc=qIc05Ro2s0kQ7kNvgGCgF4Y&_nc_zt=24&_nc_ht=scontent.fnap3-2.fna&_nc_gid=As4837hTjJpUebQPmiV3inI&oh=00_AYCQ6c0OHOxaRMHRrTKJZusTEcOATJwLEhUu8SfxTwEfUA&oe=67A01F41","Chris Hamilton","Fiona Clydesdale since you were so shocked when you found this out","https://www.facebook.com/photo/?fbid=1341955205887081&set=a.146203905462223&comment_id=3039020402847211","0","0","3","05/12/2020 09:39:03 PM"
"Y29tbWVudDoxMzQxOTU1MjA1ODg3MDgxXzEzNDE5NzgyMjI1NTE0NDY=","1491972635","https://scontent.fnap3-1.fna.fbcdn.net/v/t1.6435-1/67703557_10214356146566150_8539109576811741184_n.jpg?stp=cp0_dst-jpg_s64x64_tt6&_nc_cat=105&ccb=1-7&_nc_sid=e99d92&_nc_ohc=vEvjk1PsdHoQ7kNvgFwf8wt&_nc_zt=24&_nc_ht=scontent.fnap3-1.fna&_nc_gid=As4837hTjJpUebQPmiV3inI&oh=00_AYCAgW3XkUQEC3Wvs-7sHlPseekTxE40mFil4lXArqlwHw&oe=67C1B251","Baci Moulder","Alexandra Gena Wefa I'm betting y'all saw the Easter Island ep of Nova too...","https://www.facebook.com/photo/?fbid=1341955205887081&set=a.146203905462223&comment_id=1341978222551446","0","0","1","04/18/2017 03:50:59 AM"
"Y29tbWVudDoxMzQxOTU1MjA1ODg3MDgxXzI0MTQxMTY0MDUzMzc2MTc=","1617040277","https://scontent.fnap3-1.fna.fbcdn.net/v/t39.30808-1/464916247_10231850227751415_4868383936679677308_n.jpg?stp=c0.0.1104.1104a_cp0_dst-jpg_s64x64_tt6&_nc_cat=105&ccb=1-7&_nc_sid=e99d92&_nc_ohc=yjlIxbKKGrMQ7kNvgEByJY6&_nc_zt=24&_nc_ht=scontent.fnap3-1.fna&_nc_gid=As4837hTjJpUebQPmiV3inI&oh=00_AYAfkDWjJ12wf8Ovb8R9LUKN-1mArHDK5GigJak_JexC-A&oe=67A008F5","Jennifer Harford","Perhaps you should read the book Aku Aku by Thor Heyerdahl.  He made this same discovery and wrote Aku Aku in 1957.","https://www.facebook.com/photo/?fbid=1341955205887081&set=a.146203905462223&comment_id=2414116405337617","1","0","0","08/04/2019 12:28:08 AM"
