"Id","UserId","Avatar","Author","Content","Url","ReactionsCount","Depth","SubCommentsCount","CommentAt"
"Y29tbWVudDo4OTUwMjQzMTkzMzAyOTZfODc4MjA1NTI3Njc3ODcw","100000049530046","https://scontent.fnap3-1.fna.fbcdn.net/v/t39.30808-1/453501184_8349630451715190_7216356710565422077_n.jpg?stp=cp0_dst-jpg_s64x64_tt6&_nc_cat=100&ccb=1-7&_nc_sid=e99d92&_nc_ohc=zv_aUWlXI7AQ7kNvgF42KAA&_nc_zt=24&_nc_ht=scontent.fnap3-1.fna&_nc_gid=AW3beP9VOlcGVTHYe41hLmB&oh=00_AYCh0nhmu2NvIAWq8ehMk2lKz0_Ah2pEokHj4h46-oVIbg&oe=67A0321B","Poppa Brown Vui","Play dough","https://www.facebook.com/DailyMail/posts/pfbid0Ed6KnohwwCXzwxWEDUZEayD5WAraqUz9jewHwmq9SgHC1w4KsDonbHMkrWrKXjkxl?comment_id=878205527677870","0","0","0","06/25/2024 11:21:37 AM"
"Y29tbWVudDo4OTUwMjQzMTkzMzAyOTZfMTUzMzQ0MzY4NDI1NjAwMw==","100004070113948","https://scontent.fnap3-1.fna.fbcdn.net/v/t39.30808-1/308844459_2941011902711118_9196876222086747857_n.jpg?stp=cp0_dst-jpg_s64x64_tt6&_nc_cat=107&ccb=1-7&_nc_sid=e99d92&_nc_ohc=I5Kt3tRB_qwQ7kNvgGT98uz&_nc_zt=24&_nc_ht=scontent.fnap3-1.fna&_nc_gid=AW3beP9VOlcGVTHYe41hLmB&oh=00_AYAL1rAQwNb-Kr_xzZR_Yjb5RMXOT6K_uRBIAma1-LZvQw&oe=67A010CC","Donna Carston","Can't believe anything these days with A I","https://www.facebook.com/DailyMail/posts/pfbid0Ed6KnohwwCXzwxWEDUZEayD5WAraqUz9jewHwmq9SgHC1w4KsDonbHMkrWrKXjkxl?comment_id=1533443684256003","0","0","1","06/25/2024 06:49:49 AM"
"Y29tbWVudDo4OTUwMjQzMTkzMzAyOTZfNDc4MzU2MzY4MTExNzE1","100082147803756","https://scontent.fnap3-2.fna.fbcdn.net/v/t39.30808-1/350310882_232394266174755_8184166916795928351_n.jpg?stp=cp0_dst-jpg_s64x64_tt6&_nc_cat=111&ccb=1-7&_nc_sid=e99d92&_nc_ohc=C5dTbXTA_eMQ7kNvgGJHtfx&_nc_zt=24&_nc_ht=scontent.fnap3-2.fna&_nc_gid=AW3beP9VOlcGVTHYe41hLmB&oh=00_AYBpTPVtAy1nDeuc8ct4adwT9iR8tYJW9Z6F9VwCCK-93Q&oe=67A0423C","Troy E Edmonds","Looks like something I made in pottery class!!!","https://www.facebook.com/DailyMail/posts/pfbid0Ed6KnohwwCXzwxWEDUZEayD5WAraqUz9jewHwmq9SgHC1w4KsDonbHMkrWrKXjkxl?comment_id=478356368111715","0","0","0","06/25/2024 08:02:45 AM"
"Y29tbWVudDo4OTUwMjQzMTkzMzAyOTZfOTkzOTEwOTU4Nzc2MTY5","100009225042224","https://scontent.fnap3-1.fna.fbcdn.net/v/t1.6435-1/38875479_2082333548750793_6444808511678316544_n.jpg?stp=cp0_dst-jpg_s64x64_tt6&_nc_cat=106&ccb=1-7&_nc_sid=e99d92&_nc_ohc=-Jyyd456XmkQ7kNvgGgdCoF&_nc_zt=24&_nc_ht=scontent.fnap3-1.fna&_nc_gid=AW3beP9VOlcGVTHYe41hLmB&oh=00_AYAlde-Dy4UaNFj4a_fsBg9E5z6bzZpemS9YTdLovy8bcw&oe=67C1B715","Paul May","The comic The Daily Mail","https://www.facebook.com/DailyMail/posts/pfbid0Ed6KnohwwCXzwxWEDUZEayD5WAraqUz9jewHwmq9SgHC1w4KsDonbHMkrWrKXjkxl?comment_id=993910958776169","0","0","0","06/25/2024 11:25:01 AM"
"Y29tbWVudDo4OTUwMjQzMTkzMzAyOTZfMTU4MzkwNDYwNTgwMzY0NA==","100054394673406","https://scontent.fnap3-1.fna.fbcdn.net/v/t39.30808-1/436340238_931368998686247_4951394356532802698_n.jpg?stp=cp0_dst-jpg_s64x64_tt6&_nc_cat=107&ccb=1-7&_nc_sid=e99d92&_nc_ohc=heXtEGsCOZMQ7kNvgFXTd47&_nc_zt=24&_nc_ht=scontent.fnap3-1.fna&_nc_gid=AW3beP9VOlcGVTHYe41hLmB&oh=00_AYCgQdqXZ4e66kSMYIfXqBVJctc1XYbHCHGxggCDCUx9pw&oe=67A02101","Near Castelar","The scientific said the alien mummy was a toy ...","https://www.facebook.com/DailyMail/posts/pfbid0Ed6KnohwwCXzwxWEDUZEayD5WAraqUz9jewHwmq9SgHC1w4KsDonbHMkrWrKXjkxl?comment_id=1583904605803644","0","0","0","06/25/2024 01:11:25 PM"
"Y29tbWVudDo4OTUwMjQzMTkzMzAyOTZfMzQ2NzE5MTc1MTE1NDY1","100013955357488","https://scontent.fnap3-1.fna.fbcdn.net/v/t39.30808-1/305937871_1456019561539875_8958076106544011492_n.jpg?stp=cp0_dst-jpg_s64x64_tt6&_nc_cat=105&ccb=1-7&_nc_sid=e99d92&_nc_ohc=OuiNICLfrmwQ7kNvgEYpgd0&_nc_zt=24&_nc_ht=scontent.fnap3-1.fna&_nc_gid=AW3beP9VOlcGVTHYe41hLmB&oh=00_AYB1ZtgKeHm1suMezDj1rs69xeB-dCB19R79M5kHJ9BQyg&oe=67A03BD8","Sally Speed","You been cave diving again Rob Paton","https://www.facebook.com/DailyMail/posts/pfbid0Ed6KnohwwCXzwxWEDUZEayD5WAraqUz9jewHwmq9SgHC1w4KsDonbHMkrWrKXjkxl?comment_id=346719175115465","0","0","0","06/25/2024 09:21:04 AM"
"Y29tbWVudDo4OTUwMjQzMTkzMzAyOTZfMTAxNzAxNjkzOTc3MjAxNg==","100001847954573","https://scontent.fnap3-1.fna.fbcdn.net/v/t1.6435-1/174355930_5289861711085375_3846819652941224115_n.jpg?stp=cp0_dst-jpg_s64x64_tt6&_nc_cat=103&ccb=1-7&_nc_sid=e99d92&_nc_ohc=mevkFP5xuNEQ7kNvgH_H-Eh&_nc_zt=24&_nc_ht=scontent.fnap3-1.fna&_nc_gid=AW3beP9VOlcGVTHYe41hLmB&oh=00_AYALpp6yYehnUmkiLk__QWk_j83IDNJoR5z4racWSmL4fQ&oe=67C1C7E4","John Allan","https://external.fnap3-1.fna.fbcdn.net/emg1/v/t13/966535590928013571?url=https%3A%2F%2Fmedia3.giphy.com%2Fmedia%2FlX2UkhLnMmS74uRduN%2Fgiphy.gif%3Fcid%3D120c0147vx5jkiyclbv7hpp20tux4mbvllgsmw0a63bikpqp%26rid%3Dgiphy.gif&fb_obo=1&utld=giphy.com&stp=dst-emg0_q75_s480x480_tt6&ccb=13-1&oh=06_Q399vmPyaRZ6TZdoOmE6mOUX3nNSnEOUC2YD1YkJA_Haccg&oe=679C2397&_nc_sid=c97757","https://www.facebook.com/DailyMail/posts/pfbid0Ed6KnohwwCXzwxWEDUZEayD5WAraqUz9jewHwmq9SgHC1w4KsDonbHMkrWrKXjkxl?comment_id=1017016939772016","0","0","0","06/25/2024 03:46:47 PM"
"Y29tbWVudDo4OTUwMjQzMTkzMzAyOTZfMTI4NzIzNDgxMjIzOTc1Mg==","1729633331","https://scontent.fnap3-1.fna.fbcdn.net/v/t39.30808-1/462214750_10212448336320008_6466384398270562667_n.jpg?stp=cp6_dst-jpg_s64x64_tt6&_nc_cat=105&ccb=1-7&_nc_sid=e99d92&_nc_ohc=km02q13MgbEQ7kNvgE2RKbH&_nc_zt=24&_nc_ht=scontent.fnap3-1.fna&_nc_gid=AW3beP9VOlcGVTHYe41hLmB&oh=00_AYDSYx3ZjkGBCPdafxn9EG-DZFz87t3HbzgKV98aE2bryQ&oe=67A0346B","Natalia Calcagno","https://external.fnap3-1.fna.fbcdn.net/emg1/v/t13/28345301873528835?url=https%3A%2F%2Fmedia1.tenor.co%2Fm%2FfKxP2yMfiOkAAAAd%2Fdancing-dancing-alien.gif%3Fc%3DVjFfZmFjZWJvb2tfd2ViY29tbWVudHM&fb_obo=1&utld=tenor.co&stp=dst-jpg_flffffff_q75_s792x792_tt6&ccb=13-1&oh=06_Q39963wFuxLh6AEmiY_-qd9KGK7_z4Yna3vmWZnggbFmk9U&oe=679C3771&_nc_sid=867500","https://www.facebook.com/DailyMail/posts/pfbid0Ed6KnohwwCXzwxWEDUZEayD5WAraqUz9jewHwmq9SgHC1w4KsDonbHMkrWrKXjkxl?comment_id=1287234812239752","0","0","0","06/25/2024 06:05:47 AM"
"Y29tbWVudDo4OTUwMjQzMTkzMzAyOTZfMTAwMjc1ODQ1MTQwMzMwMg==","100003037175111","https://scontent.fnap3-1.fna.fbcdn.net/v/t1.6435-1/38536356_1662834223827801_194104033261125632_n.jpg?stp=c180.0.1080.1080a_cp0_dst-jpg_s64x64_tt6&_nc_cat=101&ccb=1-7&_nc_sid=e99d92&_nc_ohc=vOUSlao5-cMQ7kNvgEvFbd9&_nc_zt=24&_nc_ht=scontent.fnap3-1.fna&_nc_gid=AW3beP9VOlcGVTHYe41hLmB&oh=00_AYDD1leisHtgrufOeRW2nD2vxmXL6RXV_sVoG5o5pVwVNA&oe=67C1C389","John White","That Peter Dutton’s and GinaReinhart .
Love  child.","https://www.facebook.com/DailyMail/posts/pfbid0Ed6KnohwwCXzwxWEDUZEayD5WAraqUz9jewHwmq9SgHC1w4KsDonbHMkrWrKXjkxl?comment_id=1002758451403302","0","0","0","06/25/2024 06:12:48 AM"
"Y29tbWVudDo4OTUwMjQzMTkzMzAyOTZfNDU0OTQ4Mjk3MjUyNjM2","100008165226090","https://scontent.fnap3-1.fna.fbcdn.net/v/t39.30808-1/473812203_4078133705802097_317914665492143333_n.jpg?stp=cp0_dst-jpg_s64x64_tt6&_nc_cat=106&ccb=1-7&_nc_sid=e99d92&_nc_ohc=SzHE_FaHCoYQ7kNvgHcFkwC&_nc_zt=24&_nc_ht=scontent.fnap3-1.fna&_nc_gid=AW3beP9VOlcGVTHYe41hLmB&oh=00_AYCljHrmhn9p1XjG8POOQMiXLHDeVVEcCJCkajA0LT_Vzg&oe=67A03F6B","Mario Leao","Smiegel","https://www.facebook.com/DailyMail/posts/pfbid0Ed6KnohwwCXzwxWEDUZEayD5WAraqUz9jewHwmq9SgHC1w4KsDonbHMkrWrKXjkxl?comment_id=454948297252636","1","0","0","06/25/2024 07:12:50 AM"
"Y29tbWVudDo4OTUwMjQzMTkzMzAyOTZfMTE2MzMwMzMyODEyNjg0Mw==","100031741451033","https://scontent.fnap3-1.fna.fbcdn.net/v/t39.30808-1/448443639_1100746450993393_4680051940964030493_n.jpg?stp=cp0_dst-jpg_s64x64_tt6&_nc_cat=103&ccb=1-7&_nc_sid=e99d92&_nc_ohc=1QcOs2a6RswQ7kNvgHW2vY8&_nc_zt=24&_nc_ht=scontent.fnap3-1.fna&_nc_gid=A01xcr3yci3dW-BdMmZcEbE&oh=00_AYDxIPcVbgGyXVtlVxZmyrOt4rYqsKR0YyO1EYq9AfQp6A&oe=67A00FDE","Susan Knowles","FKe","https://www.facebook.com/DailyMail/posts/pfbid0Ed6KnohwwCXzwxWEDUZEayD5WAraqUz9jewHwmq9SgHC1w4KsDonbHMkrWrKXjkxl?comment_id=1163303328126843","0","0","0","06/25/2024 06:01:02 AM"
"Y29tbWVudDo4OTUwMjQzMTkzMzAyOTZfOTkxNDU5NjQ1ODU3NTkx","776348416","https://scontent.fnap3-2.fna.fbcdn.net/v/t39.30808-1/463907383_10162260974243417_6592406877488919642_n.jpg?stp=cp6_dst-jpg_s64x64_tt6&_nc_cat=110&ccb=1-7&_nc_sid=e99d92&_nc_ohc=rxV9WhAF04QQ7kNvgHLErp3&_nc_zt=24&_nc_ht=scontent.fnap3-2.fna&_nc_gid=A01xcr3yci3dW-BdMmZcEbE&oh=00_AYCDPdorAbQ7Ba9vN3EBcw8WZMuF9twh_KgyCrYTdWYqvA&oe=67A02873","John Buono","This is man made aliens. Which never existed. God only created humans and animals and the whole universe. So just keep all these other things to yourself.","https://www.facebook.com/DailyMail/posts/pfbid0Ed6KnohwwCXzwxWEDUZEayD5WAraqUz9jewHwmq9SgHC1w4KsDonbHMkrWrKXjkxl?comment_id=991459645857591","7","0","13","06/25/2024 06:05:29 AM"
"Y29tbWVudDo4OTUwMjQzMTkzMzAyOTZfMTE5Njg0NDY5ODEyMzU4Ng==","709913592","https://scontent.fnap3-1.fna.fbcdn.net/v/t39.30808-1/452007771_10162093052523593_6336231374234778631_n.jpg?stp=cp0_dst-jpg_s64x64_tt6&_nc_cat=102&ccb=1-7&_nc_sid=e99d92&_nc_ohc=mMmA4jh_ZscQ7kNvgG_vWsA&_nc_zt=24&_nc_ht=scontent.fnap3-1.fna&_nc_gid=A01xcr3yci3dW-BdMmZcEbE&oh=00_AYBneA9kMesmuaozyQ1v8tQE2mRdajW6GpisMR7FDfePFw&oe=67A01F0C","Nigel Leitch","Ffs. ...","https://www.facebook.com/DailyMail/posts/pfbid0Ed6KnohwwCXzwxWEDUZEayD5WAraqUz9jewHwmq9SgHC1w4KsDonbHMkrWrKXjkxl?comment_id=1196844698123586","0","0","0","06/25/2024 08:43:32 AM"
"Y29tbWVudDo4OTUwMjQzMTkzMzAyOTZfNDYwMzkxNTA2Njk0OTg3","100011048401438","https://scontent.fnap3-1.fna.fbcdn.net/v/t39.30808-1/448259797_2150786471966279_5227404891408812895_n.jpg?stp=c58.0.794.794a_cp0_dst-jpg_s64x64_tt6&_nc_cat=104&ccb=1-7&_nc_sid=e99d92&_nc_ohc=-GJp034D_-gQ7kNvgHgG_5j&_nc_zt=24&_nc_ht=scontent.fnap3-1.fna&_nc_gid=A01xcr3yci3dW-BdMmZcEbE&oh=00_AYAz5hrCMxdU257nTjLx2_dgRjzfGs7ZQp-NhOnuYjhuXA&oe=67A0251F","Pauline Finn","Looks like a piece of plastic that’s been in a mould !!!","https://www.facebook.com/DailyMail/posts/pfbid0Ed6KnohwwCXzwxWEDUZEayD5WAraqUz9jewHwmq9SgHC1w4KsDonbHMkrWrKXjkxl?comment_id=460391506694987","1","0","0","06/25/2024 06:09:41 AM"
"Y29tbWVudDo4OTUwMjQzMTkzMzAyOTZfMTY1MjY4MjMyODg1NjkyMQ==","61556031417691","https://scontent.fnap3-1.fna.fbcdn.net/v/t39.30808-1/473288587_122205924926201047_2868446559997199766_n.jpg?stp=cp0_dst-jpg_s64x64_tt6&_nc_cat=100&ccb=1-7&_nc_sid=e99d92&_nc_ohc=3kvSjgOa55wQ7kNvgF0bc9l&_nc_zt=24&_nc_ht=scontent.fnap3-1.fna&_nc_gid=A01xcr3yci3dW-BdMmZcEbE&oh=00_AYA_DV1iP9zz9G4QRX85ybVjDhjhFBJ6MqdVDEA9VVHmlg&oe=67A039CB","Russell Auld","Oh I do better than that I usually give the two finger salute to people..!!..","https://www.facebook.com/DailyMail/posts/pfbid0Ed6KnohwwCXzwxWEDUZEayD5WAraqUz9jewHwmq9SgHC1w4KsDonbHMkrWrKXjkxl?comment_id=1652682328856921","0","0","0","06/25/2024 06:18:13 AM"
"Y29tbWVudDo4OTUwMjQzMTkzMzAyOTZfMTQ2NTE2MDk1MTAzNzM3Mg==","1280067824","https://scontent.fnap3-1.fna.fbcdn.net/v/t1.6435-1/57028931_10219356780651813_5547810583388094464_n.jpg?stp=cp0_dst-jpg_s64x64_tt6&_nc_cat=100&ccb=1-7&_nc_sid=e99d92&_nc_ohc=gbLOdrovjQUQ7kNvgGy5jfq&_nc_zt=24&_nc_ht=scontent.fnap3-1.fna&_nc_gid=A01xcr3yci3dW-BdMmZcEbE&oh=00_AYB-M4D2i1Z3pRsRn7htSBK2UIoLy7aXtQ6zfaPs_lSDag&oe=67C1DB88","Nara Ngin","Will believe it when only this guy confirms it 😂🤣

https://external.fnap3-1.fna.fbcdn.net/emg1/v/t13/6372448600358713035?url=https%3A%2F%2Fmedia3.giphy.com%2Fmedia%2Fv1.Y2lkPTk5OWFjZWFjaXNlYzg5cmRmam5veHRyc3FqMzNpZTM5dWNpa2gwaHl2bmM2ZXo1MiZlcD12MV9naWZzX3NlYXJjaCZjdD1n%2F3oEjI789af0AVurF60%2Fgiphy.gif&fb_obo=1&utld=giphy.com&stp=dst-jpg_flffffff_q75_s792x792_tt6&ccb=13-1&oh=06_Q399_ewUy9taAvYdbGgwdikRPvLxnzbEUGep5NssPCHHHs4&oe=679C33A5&_nc_sid=867500","https://www.facebook.com/DailyMail/posts/pfbid0Ed6KnohwwCXzwxWEDUZEayD5WAraqUz9jewHwmq9SgHC1w4KsDonbHMkrWrKXjkxl?comment_id=1465160951037372","4","0","0","06/25/2024 05:53:07 AM"
"Y29tbWVudDo4OTUwMjQzMTkzMzAyOTZfMTQ0MTQ2NjEyNjczMzU2OA==","100001433223890","https://scontent.fnap3-1.fna.fbcdn.net/v/t39.30808-1/451483222_7994795683911460_3854203375616370957_n.jpg?stp=cp0_dst-jpg_s64x64_tt6&_nc_cat=105&ccb=1-7&_nc_sid=e99d92&_nc_ohc=PuTVaZXGmtEQ7kNvgF_VlG_&_nc_zt=24&_nc_ht=scontent.fnap3-1.fna&_nc_gid=A01xcr3yci3dW-BdMmZcEbE&oh=00_AYADUA2o-eMLbygRCfwJY315J8NoQI4XBERtOygnOzz5Tg&oe=67A018C2","Brock Calloway","I'm unfollowing yall doing to much lately  I'm out

https://external.fnap3-1.fna.fbcdn.net/emg1/v/t13/5221035288120466585?url=https%3A%2F%2Fmedia1.tenor.co%2Fm%2FfaN2dKqRXF0AAAAC%2Fles-bbq-texas-in-every-way.gif%3Ft%3DAAYbrsWo-DQIWoWYRwqOHg%26c%3DVjFfZmFjZWJvb2s&fb_obo=1&utld=tenor.co&stp=dst-emg0_q75_s180x320_tt6&ccb=13-1&oh=06_Q3991vwHyGiq51HRMbTYbD4GqlRcer7_maYRYuSod2ihJMQ&oe=679C3556&_nc_sid=c97757","https://www.facebook.com/DailyMail/posts/pfbid0Ed6KnohwwCXzwxWEDUZEayD5WAraqUz9jewHwmq9SgHC1w4KsDonbHMkrWrKXjkxl?comment_id=1441466126733568","2","0","2","06/25/2024 05:48:53 AM"
